Name Ship to,Ship to party,Total Cost,Min,Max
Országos Onkológiai Intézet,505484118,2503.588,4.4,4.4
Országos Kórházi Főigazgatóság,505379517,2503.588,16.5,16.5
AUCHAN MAGYARORSZÁG KFT.,505378344,7202.447000000001,60.1,170.39
CHESSCOM KFT.,507373521,2503.588,10.0,10.0
EUROMEDIC TRADING KFT.,505377759,5663.155000000001,34.832,67.1
METRO KERESKEDELMI KFT.,505379094,53665.412000000004,16.69,670.977
VITRONÖVÉNY  KFT.,505378627,5724.823,53.95,53.95
Duó-Star Gastro Kft. Macaron Kávéhá,507734811,11548.978000000001,22.33,182.94299999999998
PETER CERNY ALAPÍTVÁNY,505378688,3159.5670000000005,80.8,80.8
MAGYAR MÁLTAI SZERETETSZOLGÁLAT EGY,505378938,11778.640000000001,146.13,189.9
Pannonia Bio - Facility,506017215,10398.36,457.9,457.9
MARNEVALL ZRT.,505378322,18107.121000000003,125.0,264.0
Gnocco CIB ÉTTEREM,507782439,71688.35800000001,0.402,261.502
METRO KERESKEDELMI KFT.,505379096,45434.958,22.21,170.13
Gyöngyház Integrált Szociális és,507782872,8261.418000000001,105.45,105.45
Gyöngyház Integrált Szociális és,507742780,16835.496,27.75,38.85
LOG PLASTICON ZRT.,505378011,3159.5670000000005,84.4,84.4
DuplaW Kft.,505379512,5663.155000000001,41.8,54.656
METRO KERESKEDELMI KFT.,505379089,24332.58,10.76,117.99
LEADEC KFT. - MPA System,505820046,14546.225,13.162,102.0
Costes BRJ Kft.– Rumour étterem,505783833,15942.498000000001,147.48,212.85
PRIZMA FM SERVICES KFT,505378606,3159.5670000000005,74.68,74.68
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377310,7510.764000000001,6.62,6.62
POZITRON DIAGNOSZTIKA KFT,505378328,13912.228000000001,11.59,149.36
Harkányi Termál Rehabilitációs Cent,505948454,5509.832,14.2,14.2
Mecsek Baromfi Kft.,505432924,67274.716,5.85,2744.0
INTERKER - WEIN KFT.,505378024,32083.08,403.5,403.5
Krisztina Orosz-Havas,505370013,10670.331,2.2,75.35
INFO-SZOLG KFT.,506906986,5007.176,28.016,41.2
PG-HOLDING ZRT.,505379136,71052.959,10.61,478.1
"HELLOPARKS, WELL PACK HUNGÁRIA KFT.",507805642,73942.02900000002,95.6,2469.9
FOUR LIONS GROUP KFT.,505379074,3159.5670000000005,94.03,94.03
LEADEC Kft.,507803189,7375.780000000001,97.789,97.789
PTE Szentágothai János Kutatóközpon,505963627,5509.832,15.469,15.469
GAIA Hotel,507734791,161754.81799999997,0.6,76.67
Wolt Services Magyarország Kft.,507806915,18599.444000000003,11.22,52.58
DELIREST Magyarország Kft.,507264933,15141.856000000003,3.62,62.7
Wolt Services Magyarország Kft.,507241254,80433.41500000001,0.2,125.022
DÉLZALAI VÍZ-ÉS CSATORNAMÜ ZRT,505379048,11223.664,45.52,46.36
NETT PROJECT KFT.,505378539,24409.952,32.27,225.89
BUDAPESTI SZENT FERENC KÓRHÁZ,505377527,5007.176,19.86,21.344
Békés Megyei Hajnal István,507805437,7375.780000000001,61.05,61.05
CARLSBERG HUNGARY KFT.,505379052,6523.134000000001,75.04,85.76
PARIX KFT.,505379493,3159.5670000000005,71.9,71.9
GE Aviation Hungary Kft.,505379515,12819.93,125.6,301.44
PLAZMASZOLGÁLAT KFT.,505378483,6962.447000000001,66.152,134.63
Most Mint Kft.,505379552,9478.701000000001,55.84,77.23
LEADEC - Audi G55 Konténerváros,506248666,14417.558,173.45,199.6
DOME FACILITY SERVICES KFT.,507824417,35806.558000000005,7.67,122.11
Gnocco Office Garden Étterem,507171401,2503.588,21.77,21.77
Gnocco Krisztina Palace Étterem,507171405,6318.468000000001,21.77,175.52
Edina Zipczer,507009928,8810.056,21.77,117.76599999999999
Nóra Mervai,507009978,7510.764000000001,4.246,21.77
Zsuzsanna Krisztandl,507009996,7510.764000000001,5.119,39.281
Katalin Zsiros,507010023,5007.176,19.77,47.14
Julianna Nelli Tóth,507010021,5007.176,15.13,21.73
Éva Szűcs,507009736,5007.176,10.44,23.21
Ágnes Sebők,507009746,2503.588,15.96,15.96
Gabor Schmidt,505376077,2503.588,13.67,13.67
Carlos Sabater Zaragoza,507009974,2503.588,27.027,27.027
Szilvia Rozgonyi,507009749,2503.588,13.26,13.26
Gitta Ritz,507009748,2503.588,12.365,12.365
Borbála Révész,507009762,2503.588,33.02,33.02
Katalin Platthy,507009758,2503.588,38.579,38.579
László Pekár,507009987,2503.588,13.83,13.83
András Csaba Nagy,507009755,5007.176,11.49,35.6
Sára Mokrán,507009718,2503.588,33.51,33.51
Klaudia Máliková,507581217,5007.176,14.286,21.73
Tünde Kovács,507009637,2503.588,19.324,19.324
Ágnes Kiss,507009812,2503.588,24.96,24.96
Peter Kalocsai,507009705,5007.176,5.119,6.83
Bálint Jurca,507009694,2503.588,13.67,13.67
Adrienn Ágnes Haas,507009691,5007.176,4.67,29.246
Áron Fehér,507009600,2503.588,33.07,33.07
Csilla Csizmadi,507000121,5007.176,20.3,33.724
Zoltán Ákos Bukovszky,507000100,5007.176,21.73,33.02
Marianne Bittmann-Cador,507365441,2503.588,14.775,14.775
Mónika Berta-Kuris,507009655,5007.176,10.238,23.908
Emese Barcs,507000095,5007.176,13.14,22.189
Ágnes Baló,507009916,2503.588,13.67,13.67
Csilla Dalma Ballok,507365437,5007.176,11.4,24.31
Zsófia Andics,507009653,7510.764000000001,13.14,28.6
FRUZSINA ABEL,507009913,5007.176,13.635,15.357
Colonnade Insurance S.A.,507818267,2503.588,45.12,45.12
G.F. Investment Kft.,505379025,7510.764000000001,19.4,40.98
Anita Morvai,505370014,7510.764000000001,2.2,40.1
BIROPHARMA KFT.,505378527,13078.599000000002,44.66,107.6
SANIVARO KFT.,505378451,3159.5670000000005,64.8,64.8
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377229,2503.588,3.5,3.5
P.DUSSMANN KFT.,507043880,16835.496,12.78,27.037
P.DUSSMANN KFT.,506298270,11223.664,39.04,46.217
NESTLÉ HUNGÁRIA KFT.,505377242,5611.832,5.23,5.23
P.DUSSMANN KFT.,507849324,20360.026,25.8,283.511
H-Hotels Arany Kft.,507829894,94328.312,0.43,259.77
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378946,7133.779,102.17,102.17
# P.DUSSMANN KFT.,507856294,44162.422000000006,33.36,1309.844
TÓTH TAMÁS KFT.,505378671,7259.779,139.5,139.5
Komplex Alpintechnika Kft.,507860157,16672.495000000003,5.23,72.7
Szegedi Tudományegyetem,507866534,23168.670000000006,185.66,568.0
METRO KERESKEDELMI KFT.,505378028,2569.588,22.6,22.6
Taritász Kft.,507868058,156711.66,0.622,41.96
Bajcshal Kft.,505378960,5724.823,55.8,55.8
LEGO MANUFACTURING KFT.,505378540,126602.06900000002,259.0,1109.9
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377925,7793.760000000001,106.5,106.5
Metis Gastro Kft.,507872924,78490.144,0.059,156.029
PLAZMASZOLGÁLAT KFT.,507868339,95359.947,0.6,92.126
Gastland Flight Catering Kft.,507864940,102057.07,0.335,360.4
PG-HOLDING ZRT.,505379132,11422.34,205.36,205.36
PHARMACHINE GYÓGYSZERIPAR KARBANTAR,505378561,21748.348,75.584,176.54
Medicover Békéscsaba Laborpont,507250325,5611.832,13.023,13.023
DELIREST Magyarország Kft.,505377623,7510.764000000001,13.578,48.93
ICE CUBE HUNGARY JÉGGYÁRT,505379245,5663.155000000001,43.8,77.7
DOME FACILITY SERVICES KFT.,507897043,7133.779,113.76,113.76
Restart-Bau Kft.,507908731,4403.1990000000005,23.0,23.0
KOLPING CSALÁDI HOTEL KFT,505377572,135075.038,0.003,72.66
Wolt Services Magyarország Kft.,507906703,141839.76399999997,0.06,36.71
Trilla Bisztro,507912210,14485.877000000002,11.23,90.779
United Petfood Hungary Kft.,507913814,236561.76800000004,0.77,298.6
P.DUSSMANN KFT.,507920821,31628.354000000007,1.476,131.952
Imola Hotel Platán,507484255,5811.823,80.1,80.1
Montivíz Zrt.,507936844,11869.978000000001,22.33,120.976
PRIZMA-Food Szolgáltató Korlátolt F,505379495,5202.17,332.91,332.91
Vitalitas Savariae Bt.,506007337,5611.832,27.72,27.72
Regnum Húsüzem Perbál,507911006,134329.0,0.056,0.649
WELL PACK GMBH,507755289,21887.692000000003,1109.9,1109.9
# Katolikus Szereteszolgálat,505413080,85909.92000000001,0.6,73.041
WELL PACK GMBH,501385433,20295.692000000003,1109.9,1109.9
Sztehlo Gábor Integrált Szociális,507953221,2503.588,49.95,49.95
KÖZPONTI PAPNEVELÖ INTÉZET,505377582,9478.035000000002,20.2,154.15
Balatonakarattya Oktatási és,507942020,195406.50899999996,0.43,495.274
Medicover Egészségközpont Zrt.,507939844,13020.597000000002,1.648,38.341
Döhler Hungary Kft.,507953441,18512.772,53.8,76.13
Magyar Honvédség Egészségügyi Közpo,505377483,3802.8800000000006,142.0,142.0
Gabor Rádi,505388205,2503.588,11.12,11.12
Clearwater Kft.,507853621,2503.588,1.078,1.078
DELIREST Magyarország Kft.,505377601,26666.837,10.64,164.97
ATLANTIC HIGIÉNIA KFT.,505379488,3814.8800000000006,158.25,158.25
Alpine Kantin,507954964,14231.898000000001,12.39,52.499
Semmelweis Egyetem Szív és Érgyógyá,505930650,13173.919000000002,10.76,75.0
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377316,5509.832,11.04,11.04
Janta-Bau Kft.,507959547,12566.954000000002,44.2,49.8
MASTER GOOD KFT.,505378760,108267.54200000002,249.0,3013.2
KEL KFT. - KAY EEU LOGISZTIKA,505378054,191331.92900000003,645.0,3480.0
SOLE-MIZO ZRT. - Marcali,507979872,129162.50000000001,0.5,0.5
Semmelweis Egyetem,505377187,2503.588,33.3,33.3
Kőröstej Kft.,507985930,42839.815,110.5,557.6
PG-HOLDING ZRT.,507977396,15297.884000000002,37.17,292.202
W BUDAPEST,507988709,129073.888,0.896,894.853
V.P+P Büfé Kft.  (Capital Square Ét,507979295,7510.764000000001,10.64,23.78
P.DUSSMANN KFT.,507301988,5663.155000000001,31.44,52.400000000000006
PÉTEGISZ Polgár és Térsége Egészség,507142126,5126.1810000000005,6.62,6.62
KEL KFT.,507994702,15995.835000000001,1703.582,1703.582
Hungarian Flavours Kft.,506981087,8680.398000000001,47.8,49.8
Állatorvostudományi Egyetem,507998026,2503.588,35.5,35.5
Thermo Services (Hungary) Kft.,507368827,5007.176,24.88,33.72
ALFA HIGIÉNIA KFT.,505378463,3159.5670000000005,82.38,82.38
APCI HÚS KFT.,505378519,2503.588,20.78,20.78
BUDA CLEAN KFT.,505378331,2503.588,4.0,4.0
Wolt Services Magyarország Kft.,507977399,72827.655,0.144,71.564
P.DUSSMANN KFT.,505377324,74675.264,0.66,49.06
Wolt Services Magyarország Kft.,507962558,2503.588,36.12,36.12
Dean`s College Hotel,508001472,72171.676,0.92,35.814
MasterClean International Kft.,505379547,3802.8800000000006,102.014,102.014
KÓSERÁLIA KFT.,505379008,7027.446,24.78,287.87
DELIREST MAGYARORSZÁG KFT.,508004845,62864.842000000004,99.12,898.616
KVIHOTEL KFT.,505379203,2503.588,49.68,49.68
SUGÁR ÜZLETKÖZPONT,505378565,3159.5670000000005,73.08,73.08
Ciszterci Monostor,507984268,4340.1990000000005,21.9,21.9
P.DUSSMANN KFT.,508042898,28257.836000000003,1.05,202.27100000000002
Biotech USA Kft.,506148401,8348.739000000001,20.8,483.112
Carpe DM Kft.,505379231,2503.588,36.48,36.48
LEADEC Kft.,508120905,8680.398000000001,3.451,16.09
MNB-Biztonsági Zrt.,507253525,2503.588,1.29,1.29
ECOLAB Samples Hungary,507898870,5845.151000000001,483.6,483.6
Medicover Diagnosztikai Központ Zrt,508158767,11019.664,6.1,17.22
Gyöngyi Bernadett Szudár,507009740,2503.588,20.916,20.916
Ádám Szirmai,507009738,5007.176,6.4,21.77
László Széplaki,507009783,2503.588,21.73,21.73
Annamária Szabó-Seress,507009780,2503.588,5.119,5.119
Eszter Kinga Szabo,508021302,2503.588,4.67,4.67
Eleonóra Monostori,507000132,2503.588,4.67,4.67
Flóra Ludányi,507365464,2503.588,3.846,3.846
Katerina Mojtková,507009716,5007.176,3.026,20.88
Elvira Földvárszki,507000123,2503.588,6.4,6.4
Bence Binszki,507009642,2503.588,13.14,13.14
Annamária Joó,507365455,2503.588,8.519,8.519
Ágnes Baranyainé Murár,507568862,2503.588,18.509,18.509
Eszter Bánhalmi,507009654,2503.588,10.144,10.144
Anett Holdinger,507009693,2503.588,10.44,10.44
Zsófia Árvai,507568769,2503.588,10.144,10.144
Ádám Harkácsi-Molnár,507009692,2503.588,15.136,15.136
Virág Ambrusné Csörgő,507009645,2503.588,18.12,18.12
Wolt Services Magyarország Kft.,507962554,72171.676,0.4,36.408
SZABADOS BT.,505377256,23996.99,821.21,821.21
HOTEL ROSINANTE KFT.,505378469,4733.858,282.765,282.765
DANIEL FARKAS,507263035,67164.5,0.252,0.252
GASZTROSZERVIZ VENDÉGLÁTÓTECHNIKAI,505378687,5663.155000000001,10.996,82.336
P.DUSSMANN KFT.,505377384,2503.588,39.04,39.04
NAPLEMENTE ELÖTT Szövetség 2005. al,505379106,2503.588,32.35,32.35
DO & CO International Catering Ltd.,505377745,10799.0,26.52,753.493
AUCHAN MAGYARORSZÁG KFT.,505378351,199371.07,2.556,660.5300000000001
AUCHAN MAGYARORSZÁG KFT.,505378354,496152.38,0.118,800.96
Semmelweis Egyetem Belső Klinikai T,505490706,113086.44,18.04,612.0699999999999
BAJAI SZENT  RÓKUS KÓRHÁZ,505377238,90559.95,14.2,264.0
BUNZL MAGYARORSZÁG KFT.,505378335,882876.87,75.58,7795.478
DELIREST Magyarország Kft.,505377655,98891.5,0.34,219.0
OTTHON ÜZLETHÁZ KFT.,505378479,527883.21,24.04,2195.84
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377307,83785.37,2.788,745.029
PRIZMA-Food Szolgáltató Korlátolt F,505379501,2503.59,43.68,43.68
Edelényi Koch Róbert Kórház és,505377517,103570.85,10.79,138.85
DELIREST Magyarország Kft.,505377650,54287.96,9.58,268.816
SAS MAGYARORSZÁG VAGYONKEZELÖ KFT.,505378647,183226.26,11.379,1339.8509999999999
GLOBUS KONZERVIPARI ZRT.,505377569,175663.54,2198.4,2796.0
ZALA MEGYEI SZENT RAFAEL KÓRHÁZ,505377564,140717.13,258.6,918.402
Zala Vármegyei Szent Rafael Kórház,505377563,160200.12,1.444,895.8879999999999
Gottsegen György Országos,505842862,52039.7,3.04,81.686
CSORNAI MARGIT KÓRHÁZ,505377123,18309.78,14.2,110.0
ORSZÁGOS KORÁNYI PULMONOLÓGIAI INTÉ,505377475,53711.97,16.5,182.1
Budapesti Dr. Manninger Jenő Balese,505377305,53138.66,14.2,250.976
Nyíregyházi-Kenyérgyár Kft.,506814159,61832.81,128.4,171.2
ZALA CLEAN KFT,505377739,449354.83,4.68,2136.555
HOTEL CHESSCOM,507375216,222178.18,0.51,53.363
Dél-Budai Centrumkórház-,505377227,51706.7,5.55,146.45999999999998
PRIZMA-JUNIOR ZRT.,505378818,64546.64,114.5,554.76
Szakorvosi Rendelőintézet,505377771,5007.18,14.2,42.848
PRIZMA-Food Szolgáltató Kft.,507272474,6510.47,48.83,192.19
DUNA SZÁLLODA ZRT.,505377030,150205.56,0.176,446.55100000000004
IK HOTELS VENDÉGLÁTÓ KFT.,505378931,61462.73,10.97,242.834
DUNA SZÁLLODA ZRT.,505377279,146752.66,0.86,437.00600000000003
Arosa Kft. INNOPARK,507195578,25521.9,91.6,216.1
ALFÖLDI TEJ ÉRTÉKESÍTÖ,505378453,2829357.49,0.003,15511.2
DUNA CSILLAGA KFT.,505377693,191656.2,0.86,120.49
NORMAFA IDÖSEK OTTHONA KÖZHASZNÚ,505378526,10670.33,22.774,86.658
Somogy Vármegyei Kaposi Mór Oktató,505377176,202141.29,5.1,381.55
NAGYPR KFT.,505379076,180381.0,6.63,1061.1979999999999
METRO KERESKEDELMI KFT.,505379091,26571.2,5.15,119.76
PRIZMA-JUNIOR ZRT.,505378802,28301.45,496.03,747.1
AUCHAN MAGYARORSZÁG KFT.,505378355,219673.38,0.96,577.27
Ajkai Magyar Imre Kórház,505377128,123218.02,3.17,264.2
AUCHAN MAGYARORSZÁG KFT.,505378353,280322.74,10.8,898.3279999999999
Kistarcsai Flór Ferenc Kórház,505378727,27003.82,2.64,99.06
DELIREST Magyarország Kft.,505377643,392885.11,0.94,531.69
Dunaújvárosi Szent Pantaleon,505377174,56307.21,11.1,52.768
Budapesti Jahn Ferenc Dél-pesti Kór,505377166,74851.31,12.908,365.194
P.DUSSMANN KFT.,505377328,54301.62,19.05,328.15
Jász-Nagykun-Szolnok Vármegyei,505377243,118096.35,10.981,178.542
DELIREST Magyarország Kft.,505377588,138386.16,6.4,194.69
DELIREST Magyarország Kft.,506007166,147807.56,1.76,232.04
Borsod-Abaúj-Zemplén Vármegyei Közp,505377028,511208.34,35.5,1087.2199999999998
DELIREST Magyarország Kft.,505377590,118089.09,3.05,134.835
PRIZMA-Food Szolgáltató Korlátolt F,505379502,5663.16,25.9,83.25
Kisbéri Batthyány Kázmér Szakkórház,507230730,17360.8,14.2,14.2
Bács-Kiskun Vármegyei Oktatókórház,505377249,106311.39,6.7,321.8
PRIZMA-JUNIOR ZRT.,505378800,212325.99,57.15,423.0
NAGYKUN HÚS KFT.,505378027,580294.96,99.6,2664.4
Biotrans Kft.,505977354,94436.5,1262.4,2524.8
DEBRECENI EGYETEM KLINIKAI KÖZPONT,505377179,366887.74,12.6,864.5440000000001
Bács-Kiskun Vármegyei Oktatókórház,505377250,4340.2,11.1,11.1
Debreceni Egyetem Klinikai Központ,505377261,174481.5,11.38,210.82999999999998
Hatvani Albert Schweitzer,505378722,33174.97,16.65,110.0
Tolna Vármegyei Balassa János Kórhá,505377175,153068.45,56.8,585.2
MAGYAR SAJT KFT.,505378668,305504.94,278.6,3838.4
P.DUSSMANN KFT.,505872867,65152.1,254.28,511.05
VASÚTEGÉSZSÉGÜGYI NONPROFIT KÖZHASZ,505378386,5024.18,5.776,5.776
DOME FACILITY SERVICES KF,505379043,339347.28,10.61,1065.53
Vas Vármegyei Markusovszky Egyetemi,505378723,11422.34,247.59,247.59
Gottsegen György Országos,505377296,2503.59,1.52,1.52
Sugo Food Kft.,505379422,564654.83,0.819,1832.5
Szabolcs-Szatmár-Bereg Vármegyei,505378717,654814.65,1.204,958.1599999999999
DELIREST Magyarország Kft.,505377591,78998.23,5.55,255.35000000000002
NAGY ÉS FIAI KFT,505377701,197516.17,22.2,2067.3199999999997
AUCHAN MAGYARORSZÁG KFT.,505378373,324310.95,0.07,1045.7
HILLTOP NESZMÉLY ZRT.,505379411,26008.88,95.6,298.6
PLAZMASZOLGÁLAT KFT.,505378482,75396.24,1.0,55.53
LESAFFRE MAGYARORSZÁG,505378333,174686.19,1137.4,3362.2
NAGYPR KFT.,505379075,12282.96,124.44,124.44
Dél-Pesti Centrumkórház Országos,505379194,2503.59,3.5,3.5
FRESH CORNER RESTAURANTS KFT.,505378436,71536.17,7.300000000000001,184.20999999999998
AUCHAN MAGYARORSZÁG KFT.,505378357,524389.02,0.984,568.72
Dél-Pesti Centrumkórház Országos,505379196,56347.23,3.2,317.3
Veszprém Vármegyei Csolnoky Ferenc,505378716,218121.39,5.55,842.8399999999999
SIÓFOKI KÓRHÁZ-RENDELÖINTÉZET,505377153,183774.95,0.9,134.881
Semmelweis Egyetem,505413084,132994.82,5.4,679.86
AUCHAN MAGYARORSZÁG KFT.,505378369,41870.74,37.96,214.32
KURUCZ AGRO KFT,505379454,3814.88,189.2,189.2
DELIREST Magyarország Kft.,505377659,5663.16,37.425,66.8
MEDICOVER DIAGNOSZTIKAI KÖZPONT ZRT,505379359,10014.35,3.93,26.974
AUCHAN MAGYARORSZÁG KFT.,505378347,177754.08,1.0979999999999999,676.2940000000001
KEL KFT. - KAY EEU LOGISZTIKA,505378056,2790480.4,1.35,33115.6
PRIZMA-JUNIOR ZRT.,505378817,78281.99,25.9,121.11
WIESBAUER-DUNAHÚS KFT.,505377718,709854.37,5.23,9012.0
Melis Operation - MATILD PALACE HOT,505991335,152615.53,20.84,676.7200000000001
BUDAPESTI ZSIDÓ HITKÖZSÉG,505379058,46832.19,27.126,570.666
S&K Lap Kft.,505766619,23454.59,4.17,217.61
PÁRIZS PROPERTY KFT.,505379394,128985.23,0.36,445.19
Győr-Moson-Sopron-Vármegyei Petz Al,505377236,110937.98,26.046,638.815
DELIREST Magyarország Kft.,505377603,127938.64,206.88,419.382
DELIREST Magyarország Kft.,505377656,110521.98,10.64,146.3
DELIREST Magyarország Kft.,505377641,67969.87,5.55,482.2
Budapesti Péterfy Sándor Utcai Kórh,505876553,55934.91,7.2,448.27
RAUCH HUNGÁRIA KFT.,505377245,1492831.11,107.6,11703.119999999999
Váci Jávorszky Ödön Kórház,505377491,120469.52,0.6,101.38
Auchan Miskolc 1,507378672,27549.16,35.06,35.06
DELIREST Magyarország Kft.,505377593,142275.38,47.18,261.72
Boldog Gellért Egészségügyi,505377526,17987.12,1.952,12.0
AUCHAN MAGYARORSZÁG KFT.,505378358,209153.05,0.106,350.6
NISSIN FOODS KFT.,505378310,175545.43,64.155,943.455
AUCHAN MAGYARORSZÁG KFT.,505378360,334554.74,0.366,272.33
DELIREST Magyarország Kft.,505377658,23964.58,30.57,90.36
Medigor Bt.,505761090,59170.56,11.04,75.532
ADRIA PALACE KFT.,505378306,223987.9,0.9,479.829
Pécs A6 Factory,506036212,50974.45,22.9,99.6
GYÖRI KEKSZ KFT.,505377757,518450.92,5.23,1226.84
BARDUSCH BÉRTEXTÍLIA KFT.,505377995,837681.94,7.86,4044.0
Dél-Pesti Centrumkórház Országos He,505379195,80306.8,6.4,157.42
AUCHAN MAGYARORSZÁG KFT.,505378362,215694.16,0.567,434.43
AUCHAN MAGYARORSZÁG KFT.,505378345,314589.28,0.4,722.53
ABA-CLEAN KFT.,505379233,1027122.11,20.9,4133.7
Vas Vármegyei Markusovszky Egyetemi,505378724,196545.38,2.76,897.48
Medicover Egészségközpont Zrt.,507459991,5900.82,56.516,56.516
RICHTER GEDEON RT,505377708,250513.85,103.6,4818.0
CZAGIKER KFT,505377660,1035741.88,1.204,3984.542
CPI HOTELS EUROPEUM KFT.,505378534,119210.86,0.66,313.10400000000004
WAGNER PHARMA KFT.,505378514,4961.18,26.9,26.9
AUCHAN MAGYARORSZÁG KFT.,505378349,162738.9,2.328,1023.6700000000001
FRESENIUS MEDICAL CARE MAGYARORSZÁG,505377529,332465.33,0.2,243.17399999999998
AUCHAN MAGYARORSZÁG KFT.,505378352,223311.54,0.42,552.694
DELIREST Magyarország Kft.,505377642,93486.39,5.55,416.85
Semmelweis Egyetem,505413081,24607.23,13.72,195.345
Budapesti Szent Margit Kórház,505378701,57622.18,12.908,237.39
KEL KFT. - KAY EEU LOGISZTIKA,505378055,1215691.61,15.66,16320.0
Heim Pál Országos Gyermekgyógyászat,505377116,85062.0,3.5,526.24
P.DUSSMANN KFT.,507117060,88747.25,12.0,301.898
FLOR KFT.,505378544,82934.4,8.64,796.74
Ózdi Almási Balogh Pál Kórház,505378754,80560.59,17.22,262.6
Future Tech Kft. - Húsüzem,507239327,5724.82,71.7,71.7
SZIGETVÁRI KÓRHÁZ,505377747,129848.35,154.896,645.4
Nagykanizsai Kanizsai Dorottya Kórh,505377124,187679.08,3.5,193.39999999999998
PRIZMA-JUNIOR ZRT.,505378814,129633.55,0.18,733.14
PRIZMA-Food Szolgáltató Korlátolt F,507037437,117145.35,16.65,607.458
ALFÖLDI TEJ ÉRTÉKESÍTÖ,505378454,3766765.6,21.725,19124.15
IBIS TRADE KFT,505377691,326999.64,1.176,1199.62
SAVENCIA FROMAGE&DAIRY HU,505377281,1216204.24,8.84,4757.7
HÉVINVEST SPA-GOLF ZRT.,505377770,169710.35,22.46,434.83
NESTLÉ HUNGÁRIA KFT.,505377241,1193643.36,28.0,2466.7
WEWALKA KFT,505379458,155205.35,18.285,257.96000000000004
PALCSÓ ZOLTÁN KFT.,505379066,385171.67,43.8,2562.1
DELIREST Magyarország Kft.,505994272,127474.0,6.4,506.52
KAPOS TERNERO KFT.,505378825,10273.7,251.9,251.9
Pannonia Bio,506017214,1792947.07,6.592,16534.6
SOLE-MIZO ZRT.,505377695,313217.43,2.0,2056.5
BORSODI SÖRGYÁR KFT.,505377167,1333328.16,20.9,9075.04
DELIREST Magyarország Kft.,507419948,55833.24,19.05,361.65999999999997
KAISERFOOD KFT.,505378773,309078.97,0.33,1518.592
METRO KERESKEDELMI KFT.,505379084,4733.86,271.99,271.99
DELIREST Magyarország Kft.,505377609,167541.78,0.47,174.67
SPAR MAGYARORSZÁG KFT.,505378014,148777.0,34.137,655.41
ANIMAL-HYGIENE KFT.,505378653,2547076.08,0.552,56227.46
AUCHAN MAGYARORSZÁG KFT.,505378361,291207.72,0.243,632.574
UNILEVER MAGYARORSZÁG KFT,505377486,53191.4,24.765,201.485
USUS MEDITECHNIK,505377677,90027.64,45.758,287.732
AUCHAN MAGYARORSZÁG KFT.,505378359,227126.92,0.212,544.24
KAISERFOOD KFT.,505378774,570406.94,0.486,1365.385
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505377172,8166.74,7.86,51.5
INTERBOS KFT.,505378457,147424.92,529.55,530.75
Komárom-Esztergom Vármegyei Szent,505377477,92715.5,8.61,1190.8
SZEGEDI TUDOMÁNYEGYETEM ÁLTAL.ORVOS,505377152,347982.88,0.602,459.56
MISSZIÓ EGÉSZSÉGÜGYI KÖZPONT,505378736,15677.51,4.7,80.85
RE-GUARD KFT.,505377999,174730.34,3.8,299.908
PRIZMA-JUNIOR ZRT.,505378803,17366.79,103.0,367.984
Fundus Invest Kft.,507503860,189422.48,41.8,2891.7
KURUCZ AGRO KFT,505377234,11618.34,258.6,258.6
DELIREST Magyarország Kft.,505377599,105580.86,1.05,172.074
SÁTORALJAÚJHELYI ERZSÉBET KÓRHÁZ,505377289,174289.09,25.7,364.4
GRAMEX2000 KFT.,505378502,481431.54,21.44,4981.8
UNIVER PRODUCT ZRT.,505377966,547353.57,12.844000000000001,8190.0
PARÁDFÜRDÖI ÁLLAMI KÓRHÁZ,505377997,44110.99,7.1,249.75
Heves Vármegyei Markhot Ferenc Kórh,505377135,100889.94,7.0,227.2
Budapesti Dr. Manninger Jenő Balese,505377306,57549.19,6.3,328.93
DELIREST Magyarország Kft.,505377607,114737.09,6.4,148.9
Budapesti Bajcsy-Zsilinszky Kórház,505893927,15021.53,1.1,16.48
BIOTECH USA KFT.,505379201,154749.5,2.68,1067.235
DELIREST Magyarország Kft.,505377585,43096.38,6.4,184.07
DELIREST Magyarország Kft.,505377602,92736.86,5.21,224.74
FAKULTÁS FM - ETELE,506836506,22889.28,151.26,196.9
FAKULTÁS FM ZRT.,505378414,40692.39,12.8,623.3
YOURHOTEL MANAGEMENT KFT,505379357,31520.71,33.79,79.934
SZEGEDI TUDOMÁNYEGYETEM,505377160,270774.72,17.26,1363.3400000000001
FRONT-DENT KFT.,505377945,65624.94,165.60000000000002,349.88
SILVANUS HOTEL KFT.,505378525,129317.61,0.03,337.26
PLAZMASZOLGÁLAT KFT.,505378486,43393.35,12.77,80.4
Danubius Hotels Zrt.,507276128,5007.18,1.29,16.888
Help-Medic Kft.,505378944,121192.95,20.9,466.7
NAPFÉNY RICSEI IDÖSEK OTTHONA,505379420,46598.26,18.99,163.385
P.DUSSMANN KFT.,507306926,132939.98,2.72,551.3199999999999
Észak-Pesti Centrumkórház-Honvédkór,505377481,15982.16,54.5,213.0
