Name Ship to,Ship to party,Total Cost,Min,Max
Országos Onkológiai Intézet,505484118,2503.588,4.4,4.4
Országos Kórházi Főigazgatóság,505379517,2503.588,16.5,16.5
AUCHAN MAGYARORSZÁG KFT.,505378344,7202.447000000001,60.1,170.39
CHESSCOM KFT.,507373521,2503.588,10.0,10.0
EUROMEDIC TRADING KFT.,505377759,5663.155000000001,34.832,67.1
METRO KERESKEDELMI KFT.,505379094,53665.412000000004,16.69,670.977
VITRONÖVÉNY  KFT.,505378627,5724.823,53.95,53.95
Duó-Star Gastro Kft. Macaron Kávéhá,507734811,11548.978000000001,22.33,182.94299999999998
PETER CERNY ALAPÍTVÁNY,505378688,3159.5670000000005,80.8,80.8
MAGYAR MÁLTAI SZERETETSZOLGÁLAT EGY,505378938,11778.640000000001,146.13,189.9
Pannonia Bio - Facility,506017215,10398.36,457.9,457.9
MARNEVALL ZRT.,505378322,18107.121000000003,125.0,264.0
Gnocco CIB ÉTTEREM,507782439,71688.35800000001,0.402,261.502
METRO KERESKEDELMI KFT.,505379096,45434.958,22.21,170.13
Gyöngyház Integrált Szociális és,507782872,8261.418000000001,105.45,105.45
Gyöngyház Integrált Szociális és,507742780,16835.496,27.75,38.85
LOG PLASTICON ZRT.,505378011,3159.5670000000005,84.4,84.4
DuplaW Kft.,505379512,5663.155000000001,41.8,54.656
METRO KERESKEDELMI KFT.,505379089,24332.58,10.76,117.99
LEADEC KFT. - MPA System,505820046,14546.225,13.162,102.0
Costes BRJ Kft.– Rumour étterem,505783833,15942.498000000001,147.48,212.85
PRIZMA FM SERVICES KFT,505378606,3159.5670000000005,74.68,74.68
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377310,7510.764000000001,6.62,6.62
POZITRON DIAGNOSZTIKA KFT,505378328,13912.228000000001,11.59,149.36
Harkányi Termál Rehabilitációs Cent,505948454,5509.832,14.2,14.2
Mecsek Baromfi Kft.,505432924,67274.716,5.85,2744.0
INTERKER - WEIN KFT.,505378024,32083.08,403.5,403.5
Krisztina Orosz-Havas,505370013,10670.331,2.2,75.35
INFO-SZOLG KFT.,506906986,5007.176,28.016,41.2
PG-HOLDING ZRT.,505379136,71052.959,10.61,478.1
"HELLOPARKS, WELL PACK HUNGÁRIA KFT.",507805642,73942.02900000002,95.6,2469.9
FOUR LIONS GROUP KFT.,505379074,3159.5670000000005,94.03,94.03
LEADEC Kft.,507803189,7375.780000000001,97.789,97.789
PTE Szentágothai János Kutatóközpon,505963627,5509.832,15.469,15.469
GAIA Hotel,507734791,161754.81799999997,0.6,76.67
Wolt Services Magyarország Kft.,507806915,18599.444000000003,11.22,52.58
DELIREST Magyarország Kft.,507264933,15141.856000000003,3.62,62.7
Wolt Services Magyarország Kft.,507241254,80433.41500000001,0.2,125.022
DÉLZALAI VÍZ-ÉS CSATORNAMÜ ZRT,505379048,11223.664,45.52,46.36
NETT PROJECT KFT.,505378539,24409.952,32.27,225.89
BUDAPESTI SZENT FERENC KÓRHÁZ,505377527,5007.176,19.86,21.344
Békés Megyei Hajnal István,507805437,7375.780000000001,61.05,61.05
CARLSBERG HUNGARY KFT.,505379052,6523.134000000001,75.04,85.76
PARIX KFT.,505379493,3159.5670000000005,71.9,71.9
GE Aviation Hungary Kft.,505379515,12819.93,125.6,301.44
PLAZMASZOLGÁLAT KFT.,505378483,6962.447000000001,66.152,134.63
Most Mint Kft.,505379552,9478.701000000001,55.84,77.23
LEADEC - Audi G55 Konténerváros,506248666,14417.558,173.45,199.6
DOME FACILITY SERVICES KFT.,507824417,35806.558000000005,7.67,122.11
Gnocco Office Garden Étterem,507171401,2503.588,21.77,21.77
Gnocco Krisztina Palace Étterem,507171405,6318.468000000001,21.77,175.52
Edina Zipczer,507009928,8810.056,21.77,117.76599999999999
Nóra Mervai,507009978,7510.764000000001,4.246,21.77
Zsuzsanna Krisztandl,507009996,7510.764000000001,5.119,39.281
Katalin Zsiros,507010023,5007.176,19.77,47.14
Julianna Nelli Tóth,507010021,5007.176,15.13,21.73
Éva Szűcs,507009736,5007.176,10.44,23.21
Ágnes Sebők,507009746,2503.588,15.96,15.96
Gabor Schmidt,505376077,2503.588,13.67,13.67
Carlos Sabater Zaragoza,507009974,2503.588,27.027,27.027
Szilvia Rozgonyi,507009749,2503.588,13.26,13.26
Gitta Ritz,507009748,2503.588,12.365,12.365
Borbála Révész,507009762,2503.588,33.02,33.02
Katalin Platthy,507009758,2503.588,38.579,38.579
László Pekár,507009987,2503.588,13.83,13.83
András Csaba Nagy,507009755,5007.176,11.49,35.6
Sára Mokrán,507009718,2503.588,33.51,33.51
Klaudia Máliková,507581217,5007.176,14.286,21.73
Tünde Kovács,507009637,2503.588,19.324,19.324
Ágnes Kiss,507009812,2503.588,24.96,24.96
Peter Kalocsai,507009705,5007.176,5.119,6.83
Bálint Jurca,507009694,2503.588,13.67,13.67
Adrienn Ágnes Haas,507009691,5007.176,4.67,29.246
Áron Fehér,507009600,2503.588,33.07,33.07
Csilla Csizmadi,507000121,5007.176,20.3,33.724
Zoltán Ákos Bukovszky,507000100,5007.176,21.73,33.02
Marianne Bittmann-Cador,507365441,2503.588,14.775,14.775
Mónika Berta-Kuris,507009655,5007.176,10.238,23.908
Emese Barcs,507000095,5007.176,13.14,22.189
Ágnes Baló,507009916,2503.588,13.67,13.67
Csilla Dalma Ballok,507365437,5007.176,11.4,24.31
Zsófia Andics,507009653,7510.764000000001,13.14,28.6
FRUZSINA ABEL,507009913,5007.176,13.635,15.357
Colonnade Insurance S.A.,507818267,2503.588,45.12,45.12
G.F. Investment Kft.,505379025,7510.764000000001,19.4,40.98
Anita Morvai,505370014,7510.764000000001,2.2,40.1
BIROPHARMA KFT.,505378527,13078.599000000002,44.66,107.6
SANIVARO KFT.,505378451,3159.5670000000005,64.8,64.8
EGYESÍTETT SZT.ISTVÁN ÉS SZT.LÁSZLÓ,505377229,2503.588,3.5,3.5
P.DUSSMANN KFT.,507043880,16835.496,12.78,27.037
P.DUSSMANN KFT.,506298270,11223.664,39.04,46.217
NESTLÉ HUNGÁRIA KFT.,505377242,5611.832,5.23,5.23
P.DUSSMANN KFT.,507849324,20360.026,25.8,283.511
H-Hotels Arany Kft.,507829894,94328.312,0.43,259.77
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378946,7133.779,102.17,102.17
# P.DUSSMANN KFT.,507856294,44162.422000000006,33.36,1309.844
TÓTH TAMÁS KFT.,505378671,7259.779,139.5,139.5
Komplex Alpintechnika Kft.,507860157,16672.495000000003,5.23,72.7
Szegedi Tudományegyetem,507866534,23168.670000000006,185.66,568.0
METRO KERESKEDELMI KFT.,505378028,2569.588,22.6,22.6
Taritász Kft.,507868058,156711.66,0.622,41.96
Bajcshal Kft.,505378960,5724.823,55.8,55.8
LEGO MANUFACTURING KFT.,505378540,126602.06900000002,259.0,1109.9
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377925,7793.760000000001,106.5,106.5
Metis Gastro Kft.,507872924,78490.144,0.059,156.029
PLAZMASZOLGÁLAT KFT.,507868339,95359.947,0.6,92.126
Gastland Flight Catering Kft.,507864940,102057.07,0.335,360.4
PG-HOLDING ZRT.,505379132,11422.34,205.36,205.36
PHARMACHINE GYÓGYSZERIPAR KARBANTAR,505378561,21748.348,75.584,176.54
Medicover Békéscsaba Laborpont,507250325,5611.832,13.023,13.023
DELIREST Magyarország Kft.,505377623,7510.764000000001,13.578,48.93
ICE CUBE HUNGARY JÉGGYÁRT,505379245,5663.155000000001,43.8,77.7
DOME FACILITY SERVICES KFT.,507897043,7133.779,113.76,113.76
Restart-Bau Kft.,507908731,4403.1990000000005,23.0,23.0
KOLPING CSALÁDI HOTEL KFT,505377572,135075.038,0.003,72.66
Wolt Services Magyarország Kft.,507906703,141839.76399999997,0.06,36.71
Trilla Bisztro,507912210,14485.877000000002,11.23,90.779
United Petfood Hungary Kft.,507913814,236561.76800000004,0.77,298.6
P.DUSSMANN KFT.,507920821,31628.354000000007,1.476,131.952
Imola Hotel Platán,507484255,5811.823,80.1,80.1
Montivíz Zrt.,507936844,11869.978000000001,22.33,120.976
PRIZMA-Food Szolgáltató Korlátolt F,505379495,5202.17,332.91,332.91
Vitalitas Savariae Bt.,506007337,5611.832,27.72,27.72
Regnum Húsüzem Perbál,507911006,134329.0,0.056,0.649
WELL PACK GMBH,507755289,21887.692000000003,1109.9,1109.9
# Katolikus Szereteszolgálat,505413080,85909.92000000001,0.6,73.041
WELL PACK GMBH,501385433,20295.692000000003,1109.9,1109.9
Sztehlo Gábor Integrált Szociális,507953221,2503.588,49.95,49.95
KÖZPONTI PAPNEVELÖ INTÉZET,505377582,9478.035000000002,20.2,154.15
Balatonakarattya Oktatási és,507942020,195406.50899999996,0.43,495.274
Medicover Egészségközpont Zrt.,507939844,13020.597000000002,1.648,38.341
Döhler Hungary Kft.,507953441,18512.772,53.8,76.13
Magyar Honvédség Egészségügyi Közpo,505377483,3802.8800000000006,142.0,142.0
Gabor Rádi,505388205,2503.588,11.12,11.12
Clearwater Kft.,507853621,2503.588,1.078,1.078
DELIREST Magyarország Kft.,505377601,26666.837,10.64,164.97
ATLANTIC HIGIÉNIA KFT.,505379488,3814.8800000000006,158.25,158.25
Alpine Kantin,507954964,14231.898000000001,12.39,52.499
Semmelweis Egyetem Szív és Érgyógyá,505930650,13173.919000000002,10.76,75.0
MEDICOVER EGÉSZSÉGKÖZPONT ZRT,505377316,5509.832,11.04,11.04
Janta-Bau Kft.,507959547,12566.954000000002,44.2,49.8
MASTER GOOD KFT.,505378760,108267.54200000002,249.0,3013.2
KEL KFT. - KAY EEU LOGISZTIKA,505378054,191331.92900000003,645.0,3480.0
SOLE-MIZO ZRT. - Marcali,507979872,129162.50000000001,0.5,0.5
Semmelweis Egyetem,505377187,2503.588,33.3,33.3
Kőröstej Kft.,507985930,42839.815,110.5,557.6
PG-HOLDING ZRT.,507977396,15297.884000000002,37.17,292.202
W BUDAPEST,507988709,129073.888,0.896,894.853
V.P+P Büfé Kft.  (Capital Square Ét,507979295,7510.764000000001,10.64,23.78
P.DUSSMANN KFT.,507301988,5663.155000000001,31.44,52.400000000000006
PÉTEGISZ Polgár és Térsége Egészség,507142126,5126.1810000000005,6.62,6.62
KEL KFT.,507994702,15995.835000000001,1703.582,1703.582
Hungarian Flavours Kft.,506981087,8680.398000000001,47.8,49.8
Állatorvostudományi Egyetem,507998026,2503.588,35.5,35.5
Thermo Services (Hungary) Kft.,507368827,5007.176,24.88,33.72
ALFA HIGIÉNIA KFT.,505378463,3159.5670000000005,82.38,82.38
APCI HÚS KFT.,505378519,2503.588,20.78,20.78
BUDA CLEAN KFT.,505378331,2503.588,4.0,4.0
Wolt Services Magyarország Kft.,507977399,72827.655,0.144,71.564
P.DUSSMANN KFT.,505377324,74675.264,0.66,49.06
Wolt Services Magyarország Kft.,507962558,2503.588,36.12,36.12
Dean`s College Hotel,508001472,72171.676,0.92,35.814
MasterClean International Kft.,505379547,3802.8800000000006,102.014,102.014
KÓSERÁLIA KFT.,505379008,7027.446,24.78,287.87
DELIREST MAGYARORSZÁG KFT.,508004845,62864.842000000004,99.12,898.616
KVIHOTEL KFT.,505379203,2503.588,49.68,49.68
SUGÁR ÜZLETKÖZPONT,505378565,3159.5670000000005,73.08,73.08
Ciszterci Monostor,507984268,4340.1990000000005,21.9,21.9
P.DUSSMANN KFT.,508042898,28257.836000000003,1.05,202.27100000000002
Biotech USA Kft.,506148401,8348.739000000001,20.8,483.112
Carpe DM Kft.,505379231,2503.588,36.48,36.48
LEADEC Kft.,508120905,8680.398000000001,3.451,16.09
MNB-Biztonsági Zrt.,507253525,2503.588,1.29,1.29
ECOLAB Samples Hungary,507898870,5845.151000000001,483.6,483.6
Medicover Diagnosztikai Központ Zrt,508158767,11019.664,6.1,17.22
Gyöngyi Bernadett Szudár,507009740,2503.588,20.916,20.916
Ádám Szirmai,507009738,5007.176,6.4,21.77
László Széplaki,507009783,2503.588,21.73,21.73
Annamária Szabó-Seress,507009780,2503.588,5.119,5.119
Eszter Kinga Szabo,508021302,2503.588,4.67,4.67
Eleonóra Monostori,507000132,2503.588,4.67,4.67
Flóra Ludányi,507365464,2503.588,3.846,3.846
Katerina Mojtková,507009716,5007.176,3.026,20.88
Elvira Földvárszki,507000123,2503.588,6.4,6.4
Bence Binszki,507009642,2503.588,13.14,13.14
Annamária Joó,507365455,2503.588,8.519,8.519
Ágnes Baranyainé Murár,507568862,2503.588,18.509,18.509
Eszter Bánhalmi,507009654,2503.588,10.144,10.144
Anett Holdinger,507009693,2503.588,10.44,10.44
Zsófia Árvai,507568769,2503.588,10.144,10.144
Ádám Harkácsi-Molnár,507009692,2503.588,15.136,15.136
Virág Ambrusné Csörgő,507009645,2503.588,18.12,18.12
Wolt Services Magyarország Kft.,507962554,72171.676,0.4,36.408
SZABADOS BT.,505377256,23996.99,821.21,821.21
HOTEL ROSINANTE KFT.,505378469,4733.858,282.765,282.765
DANIEL FARKAS,507263035,67164.5,0.252,0.252
GASZTROSZERVIZ VENDÉGLÁTÓTECHNIKAI,505378687,5663.155000000001,10.996,82.336
P.DUSSMANN KFT.,505377384,2503.588,39.04,39.04
NAPLEMENTE ELÖTT Szövetség 2005. al,505379106,2503.588,32.35,32.35
